,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2001-09-18,7.590000152587891,7.75,7.25,7.289999961853027,7.289999961853027,6270900,AMZN,8.905703,6.909999847412109,0.0,-1.6157026290893555
2001-09-27,6.46999979019165,6.639999866485596,5.670000076293945,6.199999809265137,6.199999809265137,8275000,AMZN,8.029828,8.470000267028809,1.8298282623291016,0.0
2001-11-02,6.949999809265137,6.949999809265137,6.670000076293945,6.710000038146973,6.710000038146973,3697100,AMZN,10.26199,12.210000038146973,3.5519895553588867,0.0
2001-11-13,7.440000057220459,7.53000020980835,7.199999809265137,7.289999961853027,7.289999961853027,6136300,AMZN,8.415426,11.760000228881836,1.1254262924194336,0.0
2001-11-16,9.210000038146973,9.350000381469727,8.75,8.949999809265137,8.949999809265137,13062000,AMZN,8.268693,11.649999618530273,-0.6813068389892578,0.0
2001-11-20,9.069999694824219,9.300000190734863,8.600000381469727,8.600000381469727,8.600000381469727,7452000,AMZN,9.581795,11.90999984741211,0.9817943572998047,0.0
2001-11-23,8.899999618530273,9.140000343322754,8.5600004196167,9.079999923706055,9.079999923706055,4072800,AMZN,12.53931,11.0,3.459310531616211,0.0
2001-11-26,9.829999923706055,12.220000267028809,9.800000190734863,12.210000038146973,12.210000038146973,50689200,AMZN,15.0299835,10.8100004196167,0.0,-2.81998348236084
2001-11-28,11.239999771118164,12.399999618530273,11.180000305175781,11.59000015258789,11.59000015258789,48516200,AMZN,15.908146,10.710000038146973,0.0,-4.318145751953125
2001-12-04,10.930000305175781,12.050000190734863,10.710000038146973,11.930000305175781,11.930000305175781,14499700,AMZN,13.031059,11.100000381469727,0.0,-1.1010589599609375
2001-12-05,12.399999618530273,12.800000190734863,11.75,11.760000228881836,11.760000228881836,23912200,AMZN,15.703183,10.600000381469727,0.0,-3.943182945251465
2001-12-14,11.100000381469727,11.199999809265137,10.069999694824219,11.0,11.0,10024600,AMZN,10.56019,11.850000381469727,-0.43980979919433594,0.0
2001-12-27,11.329999923706055,11.489999771118164,10.569999694824219,10.600000381469727,10.600000381469727,10840100,AMZN,11.769087,10.15999984741211,0.0,-1.1690864562988281
2001-12-28,10.90999984741211,11.079999923706055,10.6899995803833,10.899999618530273,10.899999618530273,10257900,AMZN,10.385342,12.600000381469727,-0.5146579742431641,0.0
2002-01-04,12.020000457763672,12.399999618530273,11.949999809265137,12.25,12.25,12687300,AMZN,13.376654,15.5,1.1266536712646484,0.0
2002-01-07,12.079999923706055,12.510000228881836,12.079999923706055,12.34000015258789,12.34000015258789,12182900,AMZN,13.902909,14.220000267028809,1.5629091262817383,0.0
2002-01-10,11.65999984741211,11.670000076293945,10.869999885559082,11.039999961853027,11.039999961853027,8125900,AMZN,13.925212,13.729999542236328,2.885211944580078,0.0
2002-01-14,10.800000190734863,10.829999923706055,10.09000015258789,10.109999656677246,10.109999656677246,5973300,AMZN,12.403046,11.5,2.293045997619629,0.0
2002-01-15,10.34000015258789,10.420000076293945,10.15999984741211,10.289999961853027,10.289999961853027,5092300,AMZN,12.665923,11.260000228881836,2.3759231567382812,0.0
2002-01-17,9.819999694824219,9.850000381469727,9.399999618530273,9.739999771118164,9.739999771118164,16630700,AMZN,11.15901,12.520000457763672,1.4190101623535156,0.0
2002-01-18,9.600000381469727,10.550000190734863,9.390000343322754,10.15999984741211,10.15999984741211,11493500,AMZN,11.784499,13.300000190734863,1.6244993209838867,0.0
2002-01-22,12.739999771118164,12.789999961853027,12.140000343322754,12.600000381469727,12.600000381469727,56645900,AMZN,16.414833,12.899999618530273,3.8148326873779297,0.0
2002-02-12,13.029999732971191,13.239999771118164,12.5,12.899999618530273,12.899999618530273,7463400,AMZN,13.608576,16.329999923706055,0.7085762023925781,0.0
2002-02-19,12.949999809265137,13.84000015258789,12.800000190734863,13.010000228881836,13.010000228881836,8291900,AMZN,14.114132,16.309999465942383,1.1041316986083984,0.0
2002-02-28,14.289999961853027,14.75,13.930000305175781,14.100000381469727,14.100000381469727,6052400,AMZN,15.630856,15.170000076293947,1.5308551788330078,0.0
2002-03-20,14.479999542236328,15.130000114440918,14.300000190734863,14.5,14.5,7179300,AMZN,16.054247,12.739999771118164,0.0,-1.5542469024658203
2002-03-22,15.119999885559082,15.600000381469727,15.100000381469727,15.529999732971191,15.529999732971191,5185000,AMZN,17.68851,13.890000343322756,0.0,-2.158511161804199
2002-03-26,14.640000343322754,15.449999809265137,14.550000190734863,14.829999923706055,14.829999923706055,4925100,AMZN,17.087034,14.819999694824217,0.0,-2.2570343017578125
2002-03-27,13.899999618530273,14.350000381469727,13.699999809265137,14.25,14.25,8146300,AMZN,16.028131,14.260000228881836,1.7781314849853516,0.0
2002-04-03,14.369999885559082,14.449999809265137,13.600000381469727,13.670000076293945,13.670000076293945,4534100,AMZN,15.383758,16.790000915527344,1.7137575149536133,0.0
2002-04-10,13.760000228881836,14.0,13.050000190734863,13.479999542236328,13.479999542236328,5256700,AMZN,15.393963,16.489999771118164,1.9139633178710938,0.0
2002-04-12,12.899999618530273,13.609999656677246,12.850000381469727,13.3100004196167,13.3100004196167,5379100,AMZN,15.799497,16.049999237060547,2.4894962310791016,0.0
2002-04-22,14.579999923706055,14.850000381469727,14.149999618530273,14.3100004196167,14.3100004196167,5290300,AMZN,16.614511,17.31999969482422,2.304511070251465,0.0
2002-05-01,16.549999237060547,17.049999237060547,16.420000076293945,16.489999771118164,16.489999771118164,7701300,AMZN,18.619537,18.75,2.129537582397461,0.0
2002-05-10,17.889999389648438,17.959999084472656,16.799999237060547,16.940000534057617,16.940000534057617,7572800,AMZN,18.488243,17.959999084472656,1.5482425689697266,0.0
2002-05-16,19.510000228881836,19.950000762939453,19.290000915527344,19.610000610351562,19.610000610351562,7815700,AMZN,19.451963,18.579999923706055,0.0,0.1580371856689453
2002-05-20,18.799999237060547,19.479999542236328,18.770000457763672,19.389999389648438,19.389999389648438,8460800,AMZN,20.646446,17.139999389648438,0.0,-1.2564468383789062
2002-05-24,19.399999618530273,19.690000534057617,19.059999465942383,19.469999313354492,19.469999313354492,4250300,AMZN,23.269442,18.40999984741211,0.0,-3.7994422912597656
2002-05-28,19.56999969482422,19.610000610351562,18.770000457763672,19.059999465942383,19.059999465942383,3953300,AMZN,22.397064,18.780000686645508,0.0,-3.337064743041992
2002-05-30,18.700000762939453,18.940000534057617,18.079999923706055,18.3700008392334,18.3700008392334,7432100,AMZN,20.763039,17.549999237060547,0.0,-2.393037796020508
2002-06-10,17.899999618530273,18.1200008392334,17.020000457763672,17.299999237060547,17.299999237060547,11082400,AMZN,18.190254,13.550000190734863,0.0,-0.8902549743652344
2002-06-19,18.489999771118164,19.100000381469727,18.270000457763672,18.299999237060547,18.299999237060547,7420300,AMZN,19.653797,15.550000190734865,0.0,-1.3537979125976562
2002-07-18,15.920000076293945,16.59000015258789,15.529999732971191,15.550000190734863,15.550000190734863,6856700,AMZN,16.520063,13.899999618530273,0.0,-0.9700632095336914
2002-07-26,12.720000267028809,13.109999656677246,12.5,12.930000305175781,12.930000305175781,5556700,AMZN,14.934984,14.899999618530275,2.004983901977539,0.0
2002-07-30,14.1899995803833,14.899999618530273,14.079999923706055,14.770000457763672,14.770000457763672,5558900,AMZN,17.045479,15.979999542236328,2.2754783630371094,0.0
2002-07-31,14.449999809265137,14.65999984741211,14.140000343322754,14.449999809265137,14.449999809265137,3801000,AMZN,17.053421,15.38000011444092,2.603421211242676,0.0
2002-08-16,14.390000343322754,15.010000228881836,14.3100004196167,14.899999618530273,14.899999618530273,3652100,AMZN,17.501194,16.510000228881836,2.601194381713867,0.0
2002-08-19,14.84000015258789,15.520000457763672,14.670000076293945,15.5,15.5,4277100,AMZN,17.666443,17.1299991607666,2.16644287109375,0.0
2002-08-28,14.479999542236328,14.970000267028809,14.350000381469727,14.569999694824219,14.569999694824219,4985500,AMZN,16.855217,17.209999084472656,2.28521728515625,0.0
2002-08-30,14.90999984741211,15.380000114440918,14.75,14.9399995803833,14.9399995803833,3439700,AMZN,18.50668,16.049999237060547,3.5666799545288086,0.0
2002-09-03,14.710000038146973,15.029999732971191,14.489999771118164,14.600000381469727,14.600000381469727,4680200,AMZN,17.46127,15.930000305175781,2.861268997192383,0.0
2002-09-11,17.149999618530273,17.850000381469727,17.040000915527344,17.110000610351562,17.110000610351562,6663200,AMZN,18.132076,17.010000228881836,0.0,-1.0220756530761719
2002-09-12,16.829999923706055,17.1299991607666,16.610000610351562,16.75,16.75,7065100,AMZN,16.885464,16.75,0.0,0.0
2002-09-13,16.690000534057617,16.989999771118164,16.5,16.610000610351562,16.610000610351562,3654900,AMZN,18.225601,16.549999237060547,0.0,-1.6156005859375
2002-09-18,17.219999313354492,17.93000030517578,16.950000762939453,17.729999542236328,17.729999542236328,8391000,AMZN,19.986399,16.860000610351562,0.0,-2.256399154663086
2002-09-23,15.600000381469727,16.440000534057617,15.59000015258789,16.049999237060547,16.049999237060547,7404500,AMZN,18.15964,19.200000762939453,2.109640121459961,0.0
2002-09-27,16.850000381469727,17.399999618530273,16.81999969482422,17.010000228881836,17.010000228881836,7033700,AMZN,18.666512,19.040000915527344,1.6565113067626953,0.0
2002-10-21,18.889999389648438,19.530000686645508,18.719999313354492,19.260000228881836,19.260000228881836,6757700,AMZN,20.781424,19.0,0.0,-1.52142333984375
2002-10-24,19.950000762939453,20.260000228881836,19.799999237060547,19.860000610351562,19.860000610351562,12929900,AMZN,22.133793,21.209999084472656,2.273792266845703,0.0
2002-10-29,18.510000228881836,18.920000076293945,18.06999969482422,18.56999969482422,18.56999969482422,7242000,AMZN,20.604181,21.290000915527344,2.034181594848633,0.0
2002-10-31,19.030000686645508,19.479999542236328,18.850000381469727,19.360000610351562,19.360000610351562,6822600,AMZN,21.275513,23.399999618530273,1.9155120849609375,0.0
2002-11-01,19.219999313354492,19.899999618530273,19.09000015258789,19.799999237060547,19.799999237060547,5549400,AMZN,21.75874,23.989999771118164,1.958740234375,0.0
2002-11-05,18.6299991607666,18.8700008392334,18.200000762939453,18.719999313354492,18.719999313354492,7942400,AMZN,20.678324,23.399999618530273,1.9583244323730469,0.0
2002-11-13,19.610000610351562,21.0,19.610000610351562,20.40999984741211,20.40999984741211,18206200,AMZN,20.581484,22.579999923706055,0.17148399353027344,0.0
2002-11-14,20.989999771118164,21.489999771118164,20.950000762939453,21.209999084472656,21.209999084472656,13177300,AMZN,21.856186,22.610000610351562,0.6461868286132812,0.0
2002-11-20,21.350000381469727,23.0,21.219999313354492,22.899999618530273,22.899999618530273,13294400,AMZN,22.14618,22.299999237060547,0.0,0.7538204193115234
2002-12-03,23.829999923706055,23.979999542236328,23.3799991607666,23.739999771118164,23.739999771118164,5901100,AMZN,27.529854,21.8799991607666,0.0,-3.789854049682617
2002-12-05,23.65999984741211,23.68000030517578,22.200000762939453,22.579999923706055,22.579999923706055,10642600,AMZN,24.261934,18.860000610351562,0.0,-1.6819343566894531
2002-12-30,18.850000381469727,19.399999618530273,18.739999771118164,19.25,19.25,8284700,AMZN,20.51347,21.170000076293945,1.2634696960449219,0.0
2002-12-31,19.25,19.559999465942383,18.829999923706055,18.889999389648438,18.889999389648438,5537000,AMZN,20.320105,21.790000915527344,1.430105209350586,0.0
2003-01-13,21.329999923706055,22.100000381469727,21.25,22.040000915527344,22.040000915527344,7121300,AMZN,24.143002,22.049999237060547,2.1030006408691406,0.0
2003-01-30,22.200000762939453,22.399999618530273,21.729999542236328,21.81999969482422,21.81999969482422,5965700,AMZN,23.65617,21.780000686645508,0.0,-1.8361701965332031
2003-02-06,22.15999984741211,22.479999542236328,21.93000030517578,22.09000015258789,22.09000015258789,4037700,AMZN,26.206995,22.010000228881836,0.0,-4.116994857788086
2003-02-13,20.950000762939453,21.0,19.610000610351562,20.059999465942383,20.059999465942383,11576800,AMZN,19.803947,22.969999313354492,-0.25605201721191406,0.0
2003-02-19,21.149999618530273,21.25,21.020000457763672,21.190000534057617,21.190000534057617,5470800,AMZN,23.151377,23.360000610351562,1.9613761901855469,0.0
2003-02-20,21.190000534057617,21.5,21.09000015258789,21.360000610351562,21.360000610351562,4169800,AMZN,23.701065,24.420000076293945,2.341064453125,0.0
2003-02-26,21.6299991607666,21.979999542236328,21.6200008392334,21.639999389648438,21.639999389648438,4121300,AMZN,24.181795,26.540000915527344,2.5417957305908203,0.0
2003-03-06,22.31999969482422,22.850000381469727,22.1200008392334,22.690000534057617,22.690000534057617,5427400,AMZN,25.197168,27.770000457763672,2.5071678161621094,0.0
2003-03-18,26.459999084472656,26.84000015258789,26.100000381469727,26.780000686645508,26.780000686645508,8749800,AMZN,27.264187,26.520000457763672,0.0,-0.48418617248535156
2003-04-02,25.979999542236328,26.479999542236328,25.84000015258789,26.3799991607666,26.3799991607666,6623000,AMZN,29.650106,25.1200008392334,0.0,-3.2701072692871094
2003-04-04,26.709999084472656,26.829999923706055,25.950000762939453,26.219999313354492,26.219999313354492,6072800,AMZN,28.126596,29.110000610351566,1.9065971374511719,0.0
2003-04-11,25.850000381469727,26.239999771118164,25.420000076293945,25.75,25.75,6899000,AMZN,28.287954,29.95999908447266,2.537954330444336,0.0
2003-04-17,24.469999313354492,25.010000228881836,24.350000381469727,24.989999771118164,24.989999771118164,6789900,AMZN,26.089535,30.959999084472656,1.0995349884033203,0.0
2003-04-22,25.09000015258789,25.690000534057617,24.81999969482422,25.579999923706055,25.579999923706055,6868600,AMZN,27.278337,32.95000076293945,1.6983375549316406,0.0
2003-05-16,32.5099983215332,33.15999984741211,32.380001068115234,33.04999923706055,33.04999923706055,7644100,AMZN,33.708134,33.68000030517578,0.6581344604492188,0.0
2003-05-22,31.75,33.290000915527344,31.290000915527344,33.0,33.0,8489900,AMZN,35.622314,34.130001068115234,2.622314453125,0.0
2003-06-03,34.709999084472656,35.310001373291016,34.68000030517578,35.22999954223633,35.22999954223633,10095900,AMZN,35.172096,35.400001525878906,-0.057903289794921875,0.0
2003-07-18,36.31999969482422,36.849998474121094,34.790000915527344,34.97999954223633,34.97999954223633,13402900,AMZN,37.25663,39.150001525878906,2.276630401611328,0.0
2003-07-22,35.70000076293945,36.0,34.0,34.869998931884766,34.869998931884766,15896800,AMZN,36.52449,39.849998474121094,1.6544914245605469,0.0
2003-08-04,39.70000076293945,40.290000915527344,38.95000076293945,39.650001525878906,39.650001525878906,7054400,AMZN,44.01027,45.849998474121094,4.360267639160156,0.0
2003-08-18,40.47999954223633,43.2400016784668,40.380001068115234,43.02000045776367,43.02000045776367,11174200,AMZN,44.43319,46.68000030517578,1.4131889343261719,0.0
2003-09-11,46.20000076293945,46.349998474121094,44.77000045776367,45.189998626708984,45.189998626708984,11613100,AMZN,45.68314,50.09000015258789,0.49314117431640625,0.0
2003-09-29,48.880001068115234,49.970001220703125,48.400001525878906,49.86000061035156,49.86000061035156,9039300,AMZN,49.46022,59.59000015258789,-0.3997802734375,0.0
2003-09-30,49.650001525878906,49.7599983215332,48.349998474121094,48.43000030517578,48.43000030517578,9264600,AMZN,50.063644,59.349998474121094,1.6336441040039062,0.0
2003-10-02,48.939998626708984,50.20000076293945,48.68000030517578,50.09000015258789,50.09000015258789,8219900,AMZN,52.749577,54.31999969482422,2.659576416015625,0.0
2003-10-10,57.70000076293945,58.33000183105469,57.439998626708984,58.060001373291016,58.060001373291016,11435400,AMZN,56.208015,54.43000030517578,0.0,1.8519859313964844
2003-10-16,58.15999984741211,59.90999984741211,58.09000015258789,59.90999984741211,59.90999984741211,10211100,AMZN,61.112408,54.9900016784668,0.0,-1.2024078369140625
2003-10-17,59.29999923706055,59.900001525878906,58.650001525878906,59.689998626708984,59.689998626708984,11932900,AMZN,62.37972,54.310001373291016,0.0,-2.6897201538085938
2003-11-07,55.61000061035156,55.70000076293945,54.0,54.310001373291016,54.310001373291016,8500400,AMZN,53.902058,54.650001525878906,-0.4079437255859375,0.0
2003-11-10,53.95000076293945,54.0,51.7400016784668,51.97999954223633,51.97999954223633,9120500,AMZN,51.094326,53.93000030517578,-0.8856735229492188,0.0
2003-11-11,51.84000015258789,52.75,50.7599983215332,52.22999954223633,52.22999954223633,10920100,AMZN,50.7552,51.5099983215332,0.0,1.4748001098632812
2003-11-13,54.040000915527344,55.130001068115234,53.56999969482422,54.79999923706055,54.79999923706055,7073000,AMZN,56.68438,51.560001373291016,0.0,-1.8843803405761719
2003-11-21,49.0,49.20000076293945,47.7599983215332,48.58000183105469,48.58000183105469,9193400,AMZN,48.10959,50.40999984741211,-0.4704132080078125,0.0
2003-12-01,54.400001525878906,54.75,53.04999923706055,54.650001525878906,54.650001525878906,11522800,AMZN,56.110886,49.88999938964844,0.0,-1.4608840942382812
2003-12-02,54.5,54.75,53.849998474121094,53.93000030517578,53.93000030517578,6237900,AMZN,57.000225,52.47999954223633,0.0,-3.0702247619628906
2003-12-09,51.16999816894531,51.650001525878906,49.29999923706055,49.34000015258789,49.34000015258789,10460500,AMZN,49.754345,52.619998931884766,0.41434478759765625,0.0
2003-12-12,50.9900016784668,51.310001373291016,49.91999816894531,50.9900016784668,50.9900016784668,6190600,AMZN,53.837593,53.029998779296875,2.8475914001464844,0.0
2003-12-15,52.04999923706055,52.25,50.04999923706055,50.40999984741211,50.40999984741211,9676800,AMZN,53.162342,51.900001525878906,2.7523422241210938,0.0
2003-12-22,48.97999954223633,50.099998474121094,48.70000076293945,49.88999938964844,49.88999938964844,7799700,AMZN,49.797085,55.79999923706055,-0.09291458129882812,0.0
2004-01-02,52.7599983215332,53.130001068115234,51.43000030517578,51.900001525878906,51.900001525878906,6639900,AMZN,54.732693,57.029998779296875,2.832691192626953,0.0
2004-01-13,52.66999816894531,54.9900016784668,52.40999984741211,54.90999984741211,54.90999984741211,14522300,AMZN,54.81812,45.38999938964844,0.0,0.09188079833984375
2004-01-14,54.619998931884766,55.9900016784668,54.150001525878906,55.79999923706055,55.79999923706055,11134100,AMZN,55.862053,46.040000915527344,0.0,-0.062053680419921875
2004-01-20,55.56999969482422,56.84000015258789,55.40999984741211,56.61000061035156,56.61000061035156,7748400,AMZN,57.54192,45.59000015258789,0.0,-0.9319190979003906
2004-01-26,56.79999923706055,57.20000076293945,56.29999923706055,57.029998779296875,57.029998779296875,5566000,AMZN,59.161297,45.529998779296875,0.0,-2.131298065185547
2004-01-27,56.72999954223633,57.7400016784668,55.65999984741211,55.7400016784668,55.7400016784668,12964100,AMZN,57.595734,44.869998931884766,0.0,-1.8557319641113281
2004-02-10,45.849998474121094,46.25,45.5099983215332,45.59000015258789,45.59000015258789,4949000,AMZN,49.981136,43.16999816894531,0.0,-4.391136169433594
2004-02-11,45.86000061035156,47.36000061035156,45.540000915527344,47.13999938964844,47.13999938964844,7881700,AMZN,51.440945,44.38999938964844,0.0,-4.300945281982422
2004-02-13,47.290000915527344,47.70000076293945,46.2400016784668,46.380001068115234,46.380001068115234,5431700,AMZN,49.75987,43.5,0.0,-3.3798675537109375
2004-03-02,42.72999954223633,43.4900016784668,41.86000061035156,42.0099983215332,42.0099983215332,6966600,AMZN,44.872623,40.22999954223633,0.0,-2.8626251220703125
2004-03-17,43.040000915527344,43.45000076293945,42.59000015258789,42.79999923706055,42.79999923706055,5107300,AMZN,46.094803,45.849998474121094,3.2948036193847656,0.0
2004-03-18,42.529998779296875,43.20000076293945,42.209999084472656,43.0099983215332,43.0099983215332,5724300,AMZN,44.859,48.099998474121094,1.8490028381347656,0.0
2004-03-26,42.0099983215332,42.4900016784668,41.290000915527344,41.70000076293945,41.70000076293945,5740400,AMZN,43.495823,47.11000061035156,1.7958221435546875,0.0
2004-04-13,47.9900016784668,48.34000015258789,46.36000061035156,46.58000183105469,46.58000183105469,5724400,AMZN,48.039574,43.95000076293945,0.0,-1.4595718383789062
2004-04-26,46.33000183105469,47.7599983215332,46.150001525878906,47.25,47.25,7314200,AMZN,47.201626,42.08000183105469,0.0,0.048374176025390625
2004-04-30,46.060001373291016,46.349998474121094,43.310001373291016,43.599998474121094,43.599998474121094,9841300,AMZN,45.79518,41.16999816894531,0.0,-2.1951828002929688
2004-05-11,41.91999816894531,43.040000915527344,41.900001525878906,42.70000076293945,42.70000076293945,7595600,AMZN,44.522507,50.349998474121094,1.8225059509277344,0.0
2004-05-12,42.34000015258789,43.150001525878906,41.25,43.02000045776367,43.02000045776367,7486200,AMZN,43.76191,49.400001525878906,0.7419090270996094,0.0
2004-05-13,42.459999084472656,44.130001068115234,42.25,43.61000061035156,43.61000061035156,8261200,AMZN,43.90827,50.95000076293945,0.29827117919921875,0.0
2004-05-14,43.70000076293945,43.91999816894531,42.7599983215332,43.04999923706055,43.04999923706055,5126600,AMZN,44.80695,51.7599983215332,1.7569503784179688,0.0
2004-05-20,41.650001525878906,41.970001220703125,40.79999923706055,40.97999954223633,40.97999954223633,5926300,AMZN,43.270527,49.25,2.29052734375,0.0
2004-05-28,47.27000045776367,48.68000030517578,46.880001068115234,48.5,48.5,10629100,AMZN,48.185387,49.0,-0.31461334228515625,0.0
2004-06-01,47.869998931884766,50.45000076293945,47.70000076293945,50.22999954223633,50.22999954223633,12940300,AMZN,48.6203,50.810001373291016,-1.6096992492675781,0.0
2004-06-03,49.849998474121094,50.349998474121094,49.31999969482422,49.400001525878906,49.400001525878906,8341400,AMZN,49.069916,51.79999923706055,-0.33008575439453125,0.0
2004-06-07,51.689998626708984,51.9900016784668,50.650001525878906,51.7599983215332,51.7599983215332,7688000,AMZN,53.15769,53.709999084472656,1.3976898193359375,0.0
2004-06-23,48.77000045776367,51.0,48.349998474121094,50.810001373291016,50.810001373291016,7594700,AMZN,51.684204,48.66999816894531,0.0,-0.8742027282714844
2004-07-01,53.79999923706055,54.040000915527344,52.04999923706055,52.560001373291016,52.560001373291016,7211900,AMZN,53.372147,39.97999954223633,0.0,-0.8121452331542969
2004-07-08,48.5099983215332,49.970001220703125,48.470001220703125,49.5,49.5,10033900,AMZN,50.240387,38.58000183105469,0.0,-0.740386962890625
2004-07-26,40.22999954223633,40.2400016784668,38.33000183105469,38.779998779296875,38.779998779296875,13972400,AMZN,37.44997,37.95000076293945,0.0,1.3300285339355469
2004-07-28,39.290000915527344,39.56999969482422,37.380001068115234,37.970001220703125,37.970001220703125,10183600,AMZN,37.788254,39.36000061035156,-0.1817474365234375,0.0
2004-08-06,35.25,36.66999816894531,34.849998474121094,35.4900016784668,35.4900016784668,11513100,AMZN,36.654102,39.900001525878906,1.1641006469726562,0.0
2004-08-16,36.13999938964844,38.400001525878906,35.97999954223633,37.95000076293945,37.95000076293945,8164300,AMZN,39.072895,38.5099983215332,1.122894287109375,0.0
2004-08-18,37.91999816894531,39.540000915527344,37.41999816894531,39.36000061035156,39.36000061035156,9549800,AMZN,40.940525,38.06999969482422,0.0,-1.5805244445800781
2004-08-30,39.880001068115234,39.95000076293945,38.25,38.310001373291016,38.310001373291016,7711500,AMZN,41.04744,43.290000915527344,2.737438201904297,0.0
2004-09-08,38.4900016784668,38.810001373291016,37.709999084472656,38.0099983215332,38.0099983215332,6611300,AMZN,39.213974,40.84000015258789,1.2039756774902344,0.0
2004-09-14,40.20000076293945,42.75,39.900001525878906,42.66999816894531,42.66999816894531,15872100,AMZN,42.352886,40.959999084472656,0.0,0.3171119689941406
2004-09-17,42.849998474121094,43.2599983215332,42.38999938964844,42.959999084472656,42.959999084472656,7884200,AMZN,42.821255,40.0,0.0,0.13874435424804688
2004-10-01,41.290000915527344,41.29999923706055,40.38999938964844,40.470001220703125,40.470001220703125,11268900,AMZN,41.558414,34.599998474121094,0.0,-1.0884132385253906
2004-10-04,41.36000061035156,41.68000030517578,40.7400016784668,41.0099983215332,41.0099983215332,8792600,AMZN,42.107235,33.970001220703125,0.0,-1.0972366333007812
2004-10-06,40.72999954223633,41.40999984741211,40.400001525878906,41.36000061035156,41.36000061035156,5128100,AMZN,42.729122,34.22999954223633,0.0,-1.3691215515136719
2004-10-08,40.939998626708984,41.189998626708984,39.630001068115234,40.0,40.0,8546200,AMZN,41.60807,34.130001068115234,0.0,-1.6080703735351562
2004-10-14,39.45000076293945,39.54999923706055,38.72999954223633,39.099998474121094,39.099998474121094,9026200,AMZN,39.80448,36.90999984741211,0.0,-0.7044830322265625
2004-10-15,39.290000915527344,39.66999816894531,37.880001068115234,38.54999923706055,38.54999923706055,8205600,AMZN,39.632526,36.560001373291016,0.0,-1.0825271606445312
2004-10-18,38.22999954223633,39.470001220703125,37.88999938964844,39.27000045776367,39.27000045776367,8093200,AMZN,40.15702,37.31999969482422,0.0,-0.8870201110839844
2004-10-19,39.7400016784668,39.849998474121094,38.16999816894531,38.33000183105469,38.33000183105469,8802600,AMZN,40.133823,37.400001525878906,0.0,-1.8038215637207031
2004-10-21,39.29999923706055,40.189998626708984,38.5,39.470001220703125,39.470001220703125,19217100,AMZN,39.611145,38.83000183105469,0.0,-0.141143798828125
2004-11-01,34.220001220703125,35.150001525878906,34.150001525878906,35.099998474121094,35.099998474121094,6181300,AMZN,38.131718,38.04999923706055,3.031719207763672,0.0
2004-11-05,37.29999923706055,37.38999938964844,36.02000045776367,36.560001373291016,36.560001373291016,7399100,AMZN,38.544983,38.939998626708984,1.9849815368652344,0.0
2004-11-12,39.04999923706055,40.939998626708984,39.0,40.459999084472656,40.459999084472656,11596000,AMZN,40.33997,39.4900016784668,0.0,0.12002944946289062
2004-11-16,40.5,40.65999984741211,39.75,40.06999969482422,40.06999969482422,6401300,AMZN,41.802567,38.720001220703125,0.0,-1.7325668334960938
2004-11-19,39.150001525878906,39.439998626708984,38.189998626708984,38.54999923706055,38.54999923706055,11427500,AMZN,40.066914,39.83000183105469,1.5169143676757812,0.0
2004-11-26,38.95000076293945,39.34000015258789,38.88999938964844,39.09000015258789,39.09000015258789,2337700,AMZN,42.049427,40.0099983215332,2.9594268798828125,0.0
2004-11-30,38.970001220703125,39.79999923706055,38.95000076293945,39.68000030517578,39.68000030517578,7028600,AMZN,42.3597,39.38999938964844,0.0,-2.679698944091797
2004-12-01,40.0,40.0,39.25,39.97999954223633,39.97999954223633,7756000,AMZN,42.68728,39.52000045776367,0.0,-2.7072792053222656
2004-12-06,39.72999954223633,39.97999954223633,39.150001525878906,39.4900016784668,39.4900016784668,6088000,AMZN,41.054146,44.630001068115234,1.5641441345214844,0.0
2004-12-07,39.45000076293945,39.75,38.04999923706055,38.20000076293945,38.20000076293945,7093400,AMZN,39.507256,44.81999969482422,1.3072547912597656,0.0
2004-12-13,39.33000183105469,40.279998779296875,38.81999969482422,39.83000183105469,39.83000183105469,6052100,AMZN,41.458496,42.13999938964844,1.6284942626953125,0.0
2004-12-20,39.93000030517578,40.4900016784668,38.810001373291016,38.95000076293945,38.95000076293945,7215700,AMZN,41.23436,41.63999938964844,2.2843589782714844,0.0
2004-12-28,43.900001525878906,45.119998931884766,43.5,44.630001068115234,44.630001068115234,25237800,AMZN,44.63573,43.959999084472656,0.0,-0.00572967529296875
2004-12-31,45.130001068115234,45.4900016784668,44.15999984741211,44.290000915527344,44.290000915527344,4790700,AMZN,45.233685,40.380001068115234,0.0,-0.9436836242675781
2005-01-06,41.810001373291016,42.25,40.900001525878906,41.04999923706055,41.04999923706055,8700900,AMZN,44.169758,42.220001220703125,3.1197586059570312,0.0
2005-01-19,44.470001220703125,44.7400016784668,43.43000030517578,43.959999084472656,43.959999084472656,7396700,AMZN,44.241455,35.88999938964844,0.0,-0.28145599365234375
2005-01-21,41.9900016784668,42.54999923706055,41.02000045776367,41.15999984741211,41.15999984741211,10602700,AMZN,41.845753,35.779998779296875,0.0,-0.6857528686523438
2005-01-24,41.439998626708984,41.95000076293945,40.310001373291016,40.380001068115234,40.380001068115234,9695900,AMZN,42.084198,36.029998779296875,0.0,-1.7041969299316406
